id,full_name,first_name,last_name,is_active
202379,JeremyEvans,Jeremy,Evans,0
2230,MauriceEvans,Maurice,Evans,0
76686,MikeEvans,Mike,Evans,0
2501,ReggieEvans,Reggie,Evans,0
201936,TyrekeEvans,Tyreke,Evans,0
101137,DanielEwing,Daniel,Ewing,0
121,PatrickEwing,Patrick,Ewing,0
201607,PatrickEwing,Patrick,Ewing,0
203957,DanteExum,Dante,Exum,0
201963,ChristianEyenga,Christian,Eyenga,0
203105,FestusEzeli,Festus,Ezeli,0
76689,JohnnyEzersky,Johnny,Ezersky,0
76690,JoeFabel,Joe,Fabel,0
76691,JohnFairchild,John,Fairchild,0
1629605,TackoFall,Tacko,Fall,0
76692,PhilFarbman,Phil,Farbman,0
202702,KennethFaried,Kenneth,Faried,0
76693,DickFarley,Dick,Farley,0
200770,JordanFarmar,Jordan,Farmar,0
2824,DesmonFarmer,Desmon,Farmer,0
76695,JimFarmer,Jim,Farmer,0
76694,MikeFarmer,Mike,Farmer,0
1108,TonyFarmer,Tony,Farmer,0
76696,BobFaught,Bob,Faught,0
203543,VitorFaverani,Vitor,Faverani,0
202324,DerrickFavors,Derrick,Favors,1
201174,NickFazekas,Nick,Fazekas,0
76697,DaveFedor,Dave,Fedor,0
76698,BobFeerick,Bob,Feerick,0
76699,ButchFeher,Butch,Feher,0
994,JamieFeick,Jamie,Feick,0
76701,RonFeiereisel,Ron,Feiereisel,0
76702,GeorgeFeigenbaum,George,Feigenbaum,0
76703,DaveFeitl,Dave,Feitl,0
1627770,KayFelder,Kay,Felder,0
1626245,CristianoFelicio,Cristiano,Felicio,0
203467,CarrickFelix,Carrick,Felix,0
101230,NoelFelix,Noel,Felix,0
76704,RayFelix,Ray,Felix,0
101109,RaymondFelton,Raymond,Felton,0
76705,JakeFendley,Jake,Fendley,0
76706,BillFenley,Bill,Fenley,0
2724,DesmondFerguson,Desmond,Ferguson,0
1628390,TerranceFerguson,Terrance,Ferguson,0
201164,RudyFernandez,Rudy,Fernandez,0
1628981,BrunoFernando,Bruno,Fernando,1
76707,EricFernsten,Eric,Fernsten,0
76708,AlFerrari,Al,Ferrari,0
76709,RolandoFerreira,Rolando,Ferreira,0
273,DuaneFerrell,Duane,Ferrell,0
1627812,YogiFerrell,Yogi,Ferrell,0
76711,ArnieFerrin,Arnie,Ferrin,0
76712,BobFerry,Bob,Ferry,0
198,DannyFerry,Danny,Ferry,0
201178,KyryloFesenko,Kyrylo,Fesenko,0
76713,KennyFields,Kenny,Fields,0
202361,LandryFields,Landry,Fields,0
76714,RonFilipek,Ron,Filipek,0
76715,GregFillmore,Greg,Fillmore,0
76716,HankFinkel,Hank,Finkel,0
714,MichaelFinley,Michael,Finley,0
76717,DannyFinn,Danny,Finn,0
1627827,DorianFinneySmith,Dorian,FinneySmith,1
900,MattFish,Matt,Fish,0
965,DerekFisher,Derek,Fisher,0
2809,GeraldFitch,Gerald,Fitch,0
1630238,MalikFitts,Malik,Fitts,1
76720,BobFitzgerald,Bob,Fitzgerald,0
76719,DickFitzgerald,Dick,Fitzgerald,0
2033,MarcusFizer,Marcus,Fizer,0
76721,JerryFleishman,Jerry,Fleishman,0
76722,AlFleming,Al,Fleming,0
76723,EdFleming,Ed,Fleming,0
313,VernFleming,Vern,Fleming,0
2784,LuisFlores,Luis,Flores,0
76725,BruceFlowers,Bruce,Flowers,0
76726,SleepyFloyd,Sleepy,Floyd,0
201938,JonnyFlynn,Jonny,Flynn,0
1630201,MalachiFlynn,Malachi,Flynn,1
76727,MikeFlynn,Mike,Flynn,0
76728,LarryFogle,Larry,Fogle,0
76729,JackFoley,Jack,Foley,0
1829,IkeFontaine,Ike,Fontaine,0
76731,LeviFontaine,Levi,Fontaine,0
1631323,SimoneFontecchio,Simone,Fontecchio,1
202880,JeffFoote,Jeff,Foote,0
1627854,BrynForbes,Bryn,Forbes,1
201814,GaryForbes,Gary,Forbes,0
1630758,AleemFord,Aleem,Ford,0
76732,AlphonsoFord,Alphonso,Ford,0
2228,AltonFord,Alton,Ford,0
76733,ChrisFord,Chris,Ford,0
76734,DonFord,Don,Ford,0
76735,JakeFord,Jake,Ford,0
76736,PhilFord,Phil,Ford,0
101213,SharrodFord,Sharrod,Ford,0
726,SherellFord,Sherell,Ford,0
2551,TJFord,TJ,Ford,0
76738,DonnieForman,Donnie,Forman,0
76739,BayardForrest,Bayard,Forrest,0
1630235,TrentForrest,Trent,Forrest,1
2218,JosephForte,Joseph,Forte,0
202622,CourtneyFortson,Courtney,Fortson,0
1504,DannyFortson,Danny,Fortson,0
76740,FredFoster,Fred,Foster,0
323,GregFoster,Greg,Foster,0
1902,JeffFoster,Jeff,Foster,0
76742,RodFoster,Rod,Foster,0
1630701,MichaelFosterJr,Michael,FosterJr,1
2238,AntonisFotsis,Antonis,Fotsis,0
203095,EvanFournier,Evan,Fournier,1
76744,LarryFoust,Larry,Foust,0
76745,JerryFowler,Jerry,Fowler,0
1762,TremaineFowlkes,Tremaine,Fowlkes,0
1628368,DeAaronFox,DeAaron,Fox,1
76746,HaroldFox,Harold,Fox,0
76747,JimFox,Jim,Fox,0
296,RickFox,Rick,Fox,0
200751,RandyFoye,Randy,Foye,0
1502,AdonalFoyle,Adonal,Foyle,0
2499,RichieFrahm,Richie,Frahm,0
1883,SteveFrancis,Steve,Francis,0
76748,TellisFrank,Tellis,Frank,0
76749,NatFrankel,Nat,Frankel,0
203479,JamaalFranklin,Jamaal,Franklin,0
1629606,RobertFranks,Robert,Franks,0
204025,TimFrazier,Tim,Frazier,0
76750,WaltFrazier,Walt,Frazier,0
76751,WillFrazier,Will,Frazier,0
1626187,MichaelFrazierII,Michael,FrazierII,0
1628982,MelvinFrazierJr,Melvin,FrazierJr,0
76752,AnthonyFrederick,Anthony,Frederick,0
202690,JimmerFredette,Jimmer,Fredette,0
76753,WorldFree,World,Free,0
202683,EnesFreedom,Enes,Freedom,0
200777,JoelFreeland,Joel,Freeland,0
76754,DonnieFreeman,Donnie,Freeman,0
76755,GaryFreeman,Gary,Freeman,0
76756,RodFreeman,Rod,Freeman,0
2782,MattFreije,Matt,Freije,0
76757,FridoFrey,Frido,Frey,0
76758,LarryFriend,Larry,Friend,0
76759,PatFrink,Pat,Frink,0
76760,JimFritsche,Jim,Fritsche,0
101112,ChanningFrye,Channing,Frye,0
76761,BernieFryer,Bernie,Fryer,0
76762,FrankFucarino,Frank,Fucarino,0
76763,HermFuetsch,Herm,Fuetsch,0
76764,JoeFulks,Joe,Fulks,0
2673,HiramFuller,Hiram,Fuller,0
957,ToddFuller,Todd,Fuller,0
76765,TonyFuller,Tony,Fuller,0
1628365,MarkelleFultz,Markelle,Fultz,1
1444,LawrenceFunderburke,Lawrence,Funderburke,0
76767,TerryFurlow,Terry,Furlow,0
76768,BillyGabor,Billy,Gabor,0
1629117,WenyenGabriel,Wenyen,Gabriel,1
203583,AbdulGaddy,Abdul,Gaddy,1
2429,DanGadzuric,Dan,Gadzuric,0
202070,TonyGaffney,Tony,Gaffney,0
1629655,DanielGafford,Daniel,Gafford,1
101184,DengGai,Deng,Gai,0
76769,ElmerRGainer,ElmerR,Gainer,0
76770,CoreyGaines,Corey,Gaines,0
2558,ReeceGaines,Reece,Gaines,0
202178,SundiataGaines,Sundiata,Gaines,0
76771,MikeGale,Mike,Gale,0
76772,ChadGallagher,Chad,Gallagher,0
76773,HarryGallatin,Harry,Gallatin,0
201568,DaniloGallinari,Danilo,Gallinari,1
204038,LangstonGalloway,Langston,Galloway,1
76774,DaveGambee,Dave,Gambee,0
333,KevinGamble,Kevin,Gamble,0
76776,BobGantt,Bob,Gantt,0
200816,JorgeGarbajosa,Jorge,Garbajosa,0
2092,RubenGarces,Ruben,Garces,0
2682,AlexGarcia,Alex,Garcia,0
101128,FranciscoGarcia,Francisco,Garcia,0
76778,EarlGardner,Earl,Gardner,0
201242,ThomasGardner,Thomas,Gardner,0
76779,VernGardner,Vern,Gardner,0
76780,JackGarfinkel,Jack,Garfinkel,0
1627868,PatricioGarino,Patricio,Garino,0
1629636,DariusGarland,Darius,Garland,1
76781,GaryGarland,Gary,Garland,0
76782,WinstonGarland,Winston,Garland,0
76783,DickGarmaker,Dick,Garmaker,0
1612,ChrisGarner,Chris,Garner,0
76785,BillGarnett,Bill,Garnett,0
708,KevinGarnett,Kevin,Garnett,0
1831,MarlonGarnett,Marlon,Garnett,0
1628656,BillyGarrett,Billy,Garrett,0
76786,CalvinGarrett,Calvin,Garrett,0
1051,DeanGarrett,Dean,Garrett,0
203197,DianteGarrett,Diante,Garrett,0
76788,EldoGarrett,Eldo,Garrett,0
1630585,MarcusGarrett,Marcus,Garrett,1
76789,RowlandGarrett,Rowland,Garrett,0
76790,TomGarrick,Tom,Garrick,0
76791,JohnGarris,John,Garris,0
1619,KiwaneGarris,Kiwane,Garris,0
1727,PatGarrity,Pat,Garrity,0
1630586,UsmanGaruba,Usman,Garuba,1
76793,JimGarvin,Jim,Garvin,0
1630568,LukaGarza,Luka,Garza,1
201188,MarcGasol,Marc,Gasol,0
2200,PauGasol,Pau,Gasol,0
76794,FrankGates,Frank,Gates,0
423,ChrisGatling,Chris,Gatling,0
930,KennyGattison,Kenny,Gattison,0
200752,RudyGay,Rudy,Gay,1
76797,EdGayda,Ed,Gayda,0
1845,AndrewGaze,Andrew,Gaze,0
1627771,MichaelGbinije,Michael,Gbinije,0
1002,ReggieGeary,Reggie,Geary,0
202087,AlonzoGee,Alonzo,Gee,0
761,MattGeiger,Matt,Geiger,0
101153,MickaelGelabale,Mickael,Gelabale,0
1904,DeveanGeorge,Devean,George,0
76800,JackGeorge,Jack,George,0
202331,PaulGeorge,Paul,George,1
76801,TateGeorge,Tate,George,0
1627875,MarcusGeorgesHunt,Marcus,GeorgesHunt,0
76802,GusGerard,Gus,Gerard,0
76803,DerrickGervin,Derrick,Gervin,0
76804,GeorgeGervin,George,Gervin,0
76805,GorhamGetchell,Gorham,Getchell,0
76806,JohnGianelli,John,Gianelli,0
76807,DickGibbs,Dick,Gibbs,0
200789,DanielGibson,Daniel,Gibson,0
76808,DeeGibson,Dee,Gibson,0
1626780,JonathanGibson,Jonathan,Gibson,0
76809,MelGibson,Mel,Gibson,0
76810,MikeGibson,Mike,Gibson,0
201959,TajGibson,Taj,Gibson,1
76811,WardGibson,Ward,Gibson,0
201592,JRGiddens,JR,Giddens,0
1630581,JoshGiddey,Josh,Giddey,1
201821,TreyGilder,Trey,Gilder,0
1628385,HarryGilesIII,Harry,GilesIII,0
1628983,ShaiGilgeousAlexander,Shai,GilgeousAlexander,1
1630264,AnthonyGill,Anthony,Gill,1
2109,EddieGill,Eddie,Gill,0
383,KendallGill,Kendall,Gill,0
76812,BenGillery,Ben,Gillery,0
1631221,CollinGillespie,Collin,Gillespie,1
1630273,FreddieGillespie,Freddie,Gillespie,0
76813,GeneGillette,Gene,Gillette,0
288,ArmenGilliam,Armen,Gilliam,0
76815,HermGilliam,Herm,Gilliam,0
600014,ArtisGilmore,Artis,Gilmore,0
76817,WaltGilmore,Walt,Gilmore,0
76818,ChuckGilmur,Chuck,Gilmur,0
1938,ManuGinobili,Manu,Ginobili,0
1921,GordanGiricek,Gordan,Giricek,0
76819,JackGivens,Jack,Givens,0
202148,MickellGladness,Mickell,Gladness,0
76820,GeorgeGlamack,George,Glamack,0
76821,GeraldGlass,Gerald,Glass,0
76822,MikeGlenn,Mike,Glenn,0
76823,NormanGlick,Norman,Glick,0
76824,GeorgiGlouchkov,Georgi,Glouchkov,0
76825,ClarenceGlover,Clarence,Glover,0
1901,DionGlover,Dion,Glover,0
2601,AndreasGlyniadakis,Andreas,Glyniadakis,0
76826,MikeGminski,Mike,Gminski,0
203497,RudyGobert,Rudy,Gobert,1
76827,DanGodfread,Dan,Godfread,0
76828,TomGola,Tom,Gola,0
1631371,GrantGolden,Grant,Golden,1
76829,BenGoldfaden,Ben,Goldfaden,0
924,AnthonyGoldwire,Anthony,Goldwire,0
101155,RyanGomes,Ryan,Gomes,0
76830,GlenGondrezick,Glen,Gondrezick,0
76831,GrantGondrezick,Grant,Gondrezick,0
2400,DrewGooden,Drew,Gooden,0
76832,GailGoodrich,Gail,Goodrich,0
1864,SteveGoodrich,Steve,Goodrich,0
203462,ArchieGoodwin,Archie,Goodwin,0
1629164,BrandonGoodwin,Brandon,Goodwin,0
1630692,JordanGoodwin,Jordan,Goodwin,1
76833,WilfredGoodwin,Wilfred,Goodwin,0
203932,AaronGordon,Aaron,Gordon,1
2732,BenGordon,Ben,Gordon,0
204079,DrewGordon,Drew,Gordon,0
201569,EricGordon,Eric,Gordon,1
76834,LancasterGordon,Lancaster,Gordon,0
76835,PaulGordon,Paul,Gordon,0
101162,MarcinGortat,Marcin,Gortat,0
76836,LeoGottlieb,Leo,Gottlieb,0
202726,AndrewGoudelock,Andrew,Goudelock,0
76837,BatoGovedarica,Bato,Govedarica,0
76838,JoeGraboski,Joe,Graboski,0
76839,RickyGrace,Ricky,Grace,0
1628984,DevonteGraham,Devonte,Graham,1
37,GregGraham,Greg,Graham,0
101121,JoeyGraham,Joey,Graham,0
76843,MalGraham,Mal,Graham,0
76841,OrlandoGraham,Orlando,Graham,0
76842,PaulGraham,Paul,Graham,0
101211,StephenGraham,Stephen,Graham,0
1626203,TreveonGraham,Treveon,Graham,0
76844,JimGrandholm,Jim,Grandholm,0
97,RonnieGrandison,Ronnie,Grandison,0
101122,DannyGranger,Danny,Granger,0
76847,StewartGranger,Stewart,Granger,0
258,BrianGrant,Brian,Grant,0
76850,BudGrant,Bud,Grant,0
202,GaryGrant,Gary,Grant,0
285,GregGrant,Greg,Grant,0
265,HarveyGrant,Harvey,Grant,0
270,HoraceGrant,Horace,Grant,0
203924,JeramiGrant,Jerami,Grant,1
1626170,JerianGrant,Jerian,Grant,0
76852,JoshGrant,Josh,Grant,0
1514,PaulGrant,Paul,Grant,0
76853,TravisGrant,Travis,Grant,0
1629055,DonteGrantham,Donte,Grantham,0
76854,DonGrate,Don,Grate,0
76855,ButchGraves,Butch,Graves,0
1629755,HassaniGravett,Hassani,Gravett,0
201189,AaronGray,Aaron,Gray,0
1070,DevinGray,Devin,Gray,0
1516,EdGray,Ed,Gray,0
1026,EvricGray,Evric,Gray,0
76859,GaryGray,Gary,Gray,0
1627982,JoshGray,Josh,Gray,0
76860,LeonardGray,Leonard,Gray,0
1630564,RaiQuanGray,RaiQuan,Gray,1
76861,StuartGray,Stuart,Gray,0
76862,SylvesterGray,Sylvester,Gray,0
76863,WyndolGray,Wyndol,Gray,0
81,JeffGrayer,Jeff,Grayer,0
76865,BobGreacen,Bob,Greacen,0
920,ACGreen,AC,Green,0
1631260,AJGreen,AJ,Green,1
201980,DannyGreen,Danny,Green,1
101209,DevinGreen,Devin,Green,0
203110,DraymondGreen,Draymond,Green,1
203475,ErickGreen,Erick,Green,0
101123,GeraldGreen,Gerald,Green,0
203210,JaMychalGreen,JaMychal,Green,1
1630224,JalenGreen,Jalen,Green,1
1629750,JavonteGreen,Javonte,Green,1
201145,JeffGreen,Jeff,Green,1
76867,JohnnyGreen,Johnny,Green,0
1630182,JoshGreen,Josh,Green,1
76868,KenGreen,Ken,Green,0
76869,KennyGreen,Kenny,Green,0
600011,LamarGreen,Lamar,Green,0
1036,LitterialGreen,Litterial,Green,0
76872,LutherGreen,Luther,Green,0
76873,MikeGreen,Mike,Green,0
76874,RickeyGreen,Rickey,Green,0
76875,SeanGreen,Sean,Green,0
76877,SiGreen,Si,Green,0
76876,SidneyGreen,Sidney,Green,0
76878,SteveGreen,Steve,Green,0
201192,TaureanGreen,Taurean,Green,0
76879,TommyGreen,Tommy,Green,0
2584,WillieGreen,Willie,Green,0
201590,DonteGreene,Donte,Greene,0
101158,OrienGreene,Orien,Greene,0
76880,JerryGreenspan,Jerry,Greenspan,0
76881,DavidGreenwood,David,Greenwood,0
76882,HalGreer,Hal,Greer,0
2696,LynnGreer,Lynn,Greer,0
76883,GaryGregor,Gary,Gregor,0
76884,ClaudeGregory,Claude,Gregory,0
76885,JohnGreig,John,Greig,0
76886,NormGrekin,Norm,Grekin,0
76887,KevinGrevey,Kevin,Grevey,0
1631100,AJGriffin,AJ,Griffin,1
1559,AdrianGriffin,Adrian,Griffin,0
201933,BlakeGriffin,Blake,Griffin,1
2204,EddieGriffin,Eddie,Griffin,0
76888,GregGriffin,Greg,Griffin,0
76889,PaulGriffin,Paul,Griffin,0
201981,TaylorGriffin,Taylor,Griffin,0
76890,DarrellGriffith,Darrell,Griffith,0
76891,ChuckGrigsby,Chuck,Grigsby,0
1629656,QuentinGrimes,Quentin,Grimes,1
1575,DerekGrimm,Derek,Grimm,0
76893,GeorgeGrimshaw,George,Grimshaw,0
76894,DickGroat,Dick,Groat,0
76895,BobGross,Bob,Gross,0
76896,JerryGrote,Jerry,Grote,0
76897,AlexGroza,Alex,Groza,0
101219,AnthonyGrundy,Anthony,Grundy,0
76899,ErnieGrunfeld,Ernie,Grunfeld,0
76900,GeneGuarilia,Gene,Guarilia,0
76901,PeturGudmundsson,Petur,Gudmundsson,0
1629741,MarkoGuduric,Marko,Guduric,0
76902,RichieGuerin,Richie,Guerin,0
1631338,MouhamadouGueye,Mouhamadou,Gueye,1
339,TomGugliotta,Tom,Gugliotta,0
76903,AndresGuibert,Andres,Guibert,0
76904,JayGuidinger,Jay,Guidinger,0
76905,CoulbyGunther,Coulby,Gunther,0
76906,DaveGunther,Dave,Gunther,0
76907,AlGuokas,Al,Guokas,0
76908,MattGuokas,Matt,Guokas,0
76909,MattGuokas,Matt,Guokas,0
203268,JorgeGutierrez,Jorge,Gutierrez,0
1629657,KyleGuy,Kyle,Guy,0
2062,AJGuyton,AJ,Guyton,0
1629060,RuiHachimura,Rui,Hachimura,1
76910,RudyHackett,Rudy,Hackett,0
201632,HamedHaddadi,Hamed,Haddadi,0
76911,ScottHaffner,Scott,Haffner,0
76912,CliffHagan,Cliff,Hagan,0
76913,GlennHagan,Glenn,Hagan,0
1630204,AshtonHagans,Ashton,Hagans,0
76914,BobHahn,Bob,Hahn,0
76915,AlHairston,Al,Hairston,0
76916,HappyHairston,Happy,Hairston,0
76917,LindsayHairston,Lindsay,Hairston,0
201612,MalikHairston,Malik,Hairston,0
203798,PJHairston,PJ,Hairston,0
2409,MarcusHaislip,Marcus,Haislip,0
76918,ChuckHalbert,Chuck,Halbert,0
76919,HarveyHalbrook,Harvey,Halbrook,0
76920,BruceHale,Bruce,Hale,0
917,JackHaley,Jack,Haley,0
1630169,TyreseHaliburton,Tyrese,Haliburton,1
76922,ShalerHalimon,Shaler,Halimon,0
1628985,DevonHall,Devon,Hall,0
1629743,DontaHall,Donta,Hall,0
1631160,JordanHall,Jordan,Hall,1
1630221,JoshHall,Josh,Hall,0
200837,MikeHall,Mike,Hall,0
1629788,TylerHall,Tyler,Hall,1
76923,JeffHalliburton,Jeff,Halliburton,0
1032,DarvinHam,Darvin,Ham,0
984,SteveHamer,Steve,Hamer,0
76925,DaleHamilton,Dale,Hamilton,0
1627772,DanielHamilton,Daniel,Hamilton,0
76926,DennisHamilton,Dennis,Hamilton,0
202706,JordanHamilton,Jordan,Hamilton,0
203120,JustinHamilton,Justin,Hamilton,0
76927,RalphHamilton,Ralph,Hamilton,0
1888,RichardHamilton,Richard,Hamilton,0
76928,RoyleeHamilton,Roylee,Hamilton,0
76929,SteveHamilton,Steve,Hamilton,0
2347,TangHamilton,Tang,Hamilton,0
676,ThomasHamilton,Thomas,Hamilton,0
1985,ZendonHamilton,Zendon,Hamilton,0
903,GeertHammink,Geert,Hammink,0
67,TomHammonds,Tom,Hammonds,0
1627773,AJHammons,AJ,Hammons,0
1630181,RJHampton,RJ,Hampton,1
241,DarrinHancock,Darrin,Hancock,0
1052,BenHandlogten,Ben,Handlogten,0
76935,CecilHankins,Cecil,Hankins,0
76936,PhilHankinson,Phil,Hankinson,0
1628605,DustyHannahs,Dusty,Hannahs,0
76937,AlexHannum,Alex,Hannum,0
76938,DonHanrahan,Don,Hanrahan,0
76939,RollenHans,Rollen,Hans,0
203162,BenHansbrough,Ben,Hansbrough,0
201946,TylerHansbrough,Tyler,Hansbrough,0
76942,BobHansen,Bob,Hansen,0
76940,GlennHansen,Glenn,Hansen,0
76941,LarsHansen,Lars,Hansen,0
2580,TravisHansen,Travis,Hansen,0
1682,ReggieHanson,Reggie,Hanson,0
76944,BillHanzlik,Bill,Hanzlik,0
202376,LukeHarangody,Luke,Harangody,0
358,AnferneeHardaway,Anfernee,Hardaway,0
896,TimHardaway,Tim,Hardaway,0
203501,TimHardawayJr,Tim,HardawayJr,1
201935,JamesHarden,James,Harden,1
76945,ReggieHarding,Reggie,Harding,0
76946,CharlieHardnett,Charlie,Hardnett,0
76947,AlanHardy,Alan,Hardy,0
1630702,JadenHardy,Jaden,Hardy,1
76948,JamesHardy,James,Hardy,0
76949,JohnHargis,John,Hargis,0
203090,MauriceHarkless,Maurice,Harkless,0
76950,JerryHarkness,Jerry,Harkness,0
76951,SkipHarlicka,Skip,Harlicka,0
76952,JeromeHarmon,Jerome,Harmon,0
157,DerekHarper,Derek,Harper,0
1629607,JaredHarper,Jared,Harper,0
202712,JustinHarper,Justin,Harper,0
76954,MikeHarper,Mike,Harper,0
166,RonHarper,Ron,Harper,0
1631199,RonHarperJr,Ron,HarperJr,1
1723,MattHarpring,Matt,Harpring,0
1626149,MontrezlHarrell,Montrezl,Harrell,1
202725,JoshHarrellson,Josh,Harrellson,0
2492,AdamHarrington,Adam,Harrington,0
1733,AlHarrington,Al,Harrington,0
2454,JuniorHarrington,Junior,Harrington,0
970,OthellaHarrington,Othella,Harrington,0
76956,ArtHarris,Art,Harris,0
76957,BernieHarris,Bernie,Harris,0
76959,BobHarris,Bob,Harris,0
76958,ChrisHarris,Chris,Harris,0
2734,DevinHarris,Devin,Harris,0
203548,EliasHarris,Elias,Harris,0
203914,GaryHarris,Gary,Harris,1
1630223,JalenHarris,Jalen,Harris,1
203925,JoeHarris,Joe,Harris,1
1630284,KevonHarris,Kevon,Harris,1
446,LuciousHarris,Lucious,Harris,0
202412,MannyHarris,Manny,Harris,0
200839,MikeHarris,Mike,Harris,0
76960,SteveHarris,Steve,Harris,0
202227,TerrelHarris,Terrel,Harris,0
202699,TobiasHarris,Tobias,Harris,1
76961,TonyHarris,Tony,Harris,0
1626151,AaronHarrison,Aaron,Harrison,0
1626150,AndrewHarrison,Andrew,Harrison,0
76962,BobHarrison,Bob,Harrison,0
2758,DavidHarrison,David,Harrison,0
1627885,ShaquilleHarrison,Shaquille,Harrison,1
2078,JasonHart,Jason,Hart,0
1628404,JoshHart,Josh,Hart,1
1628392,IsaiahHartenstein,Isaiah,Hartenstein,1
176,AntonioHarvey,Antonio,Harvey,0
2051,DonnellHarvey,Donnell,Harvey,0
202238,KennyHasbrouck,Kenny,Hasbrouck,0
321,ScottHaskin,Scott,Haskin,0
76965,ClemHaskins,Clem,Haskins,0
2617,UdonisHaslem,Udonis,Haslem,1
2239,TrentonHassell,Trenton,Hassell,0
76967,BillyHassett,Billy,Hassett,0
76966,JoeyHassett,Joey,Hassett,0
76968,ScottHastings,Scott,Hastings,0
2213,KirkHaston,Kirk,Haston,0
76969,VernHatton,Vern,Hatton,0
1630573,SamHauser,Sam,Hauser,1
76970,JohnHavlicek,John,Havlicek,0
201150,SpencerHawes,Spencer,Hawes,0
76971,SteveHawes,Steve,Hawes,0
76972,ConnieHawkins,Connie,Hawkins,0
765,HerseyHawkins,Hersey,Hawkins,0
1038,JuaquinHawkins,Juaquin,Hawkins,0
76974,MarshallHawkins,Marshall,Hawkins,0
1138,MichaelHawkins,Michael,Hawkins,0
76975,RobertHawkins,Robert,Hawkins,0
76977,TomHawkins,Tom,Hawkins,0
76978,NateHawthorne,Nate,Hawthorne,0
101236,ChuckHayes,Chuck,Hayes,0
76979,ElvinHayes,Elvin,Hayes,0
2553,JarvisHayes,Jarvis,Hayes,0
1629637,JaxsonHayes,Jaxson,Hayes,1
1630165,KillianHayes,Killian,Hayes,1
1628502,NigelHayes,Nigel,Hayes,0
76980,SteveHayes,Steve,Hayes,0
202330,GordonHayward,Gordon,Hayward,1
202351,LazarHayward,Lazar,Hayward,0
2217,BrendanHaywood,Brendan,Haywood,0
76981,SpencerHaywood,Spencer,Haywood,0
76982,JohnWHazen,JohnW,Hazen,0
76983,WaltHazzard,Walt,Hazzard,0
101129,LutherHead,Luther,Head,0
1049,ShaneHeal,Shane,Heal,0
76984,BrianHeaney,Brian,Heaney,0
76985,GarfieldHeard,Garfield,Heard,0
203687,ReggieHearn,Reggie,Hearn,0
76986,HermHedderick,Herm,Hedderick,0
76987,AlvinHeggs,Alvin,Heggs,0
76988,TomHeinsohn,Tom,Heinsohn,0
76989,DickHemric,Dick,Hemric,0
673,AlanHenderson,Alan,Henderson,0
1538,CedricHenderson,Cedric,Henderson,0
76990,CedricHenderson,Cedric,Henderson,0
76991,DaveHenderson,Dave,Henderson,0
76993,GeraldHenderson,Gerald,Henderson,0
201945,GeraldHenderson,Gerald,Henderson,0
1764,JRHenderson,JR,Henderson,0
76992,JeromeHenderson,Jerome,Henderson,0
76994,KevinHenderson,Kevin,Henderson,0
76996,TomHenderson,Tom,Henderson,0
971,MarkHendrickson,Mark,Hendrickson,0
76998,LarryHennessy,Larry,Hennessy,0
76999,DonHenriksen,Don,Henriksen,0
1630565,AaronHenry,Aaron,Henry,0
77000,AlHenry,Al,Henry,0
77004,BillHenry,Bill,Henry,0
77001,CarlHenry,Carl,Henry,0
77002,ConnerHenry,Conner,Henry,0
1627988,MykeHenry,Myke,Henry,0
77003,SkeeterHenry,Skeeter,Henry,0
202333,XavierHenry,Xavier,Henry,0
203089,JohnHenson,John,Henson,0
1667,SteveHenson,Steve,Henson,0
77006,BillHerman,Bill,Herman,0
77007,ClarenceHermsen,Clarence,Hermsen,0
1629608,DewanHernandez,Dewan,Hernandez,0
1627823,JuanchoHernangomez,Juancho,Hernangomez,1
1626195,WillyHernangomez,Willy,Hernangomez,1
1914,ChrisHerren,Chris,Herren,0
61,CarlHerrera,Carl,Herrera,0
200835,WalterHerrmann,Walter,Herrmann,0
1629639,TylerHerro,Tyler,Herro,1
77010,KeithHerron,Keith,Herron,0
77011,SidneyHertzberg,Sidney,Hertzberg,0
1628987,KevinHervey,Kevin,Hervey,0
77012,FredHetzel,Fred,Hetzel,0
77013,BillHewitt,Bill,Hewitt,0
77014,JackHewson,Jack,Hewson,0
77015,ArtHeyman,Art,Heyman,0
1626209,MarioHezonja,Mario,Hezonja,0
201579,RoyHibbert,Roy,Hibbert,0
77016,MatthewHickey,Matthew,Hickey,0
1628439,IsaiahHicks,Isaiah,Hicks,0
77017,PhilHicks,Phil,Hicks,0
201581,JJHickson,JJ,Hickson,0
1627741,BuddyHield,Buddy,Hield,1
202809,CoryHiggins,Cory,Higgins,0
1848,MikeHiggins,Mike,Higgins,0
77019,RodHiggins,Rod,Higgins,0
925,SeanHiggins,Sean,Higgins,0
77021,KennyHiggs,Kenny,Higgs,0
77022,JohnnyHigh,Johnny,High,0
1629312,HaywoodHighsmith,Haywood,Highsmith,1
77023,WayneHightower,Wayne,Hightower,0
77024,ArmondHill,Armond,Hill,0
77025,CleoHill,Cleo,Hill,0
77026,GaryHill,Gary,Hill,0
201588,GeorgeHill,George,Hill,1
255,GrantHill,Grant,Hill,0
201195,HerbertHill,Herbert,Hill,0
201941,JordanHill,Jordan,Hill,0
1630792,MalcolmHill,Malcolm,Hill,1
203524,SolomonHill,Solomon,Hill,0
201631,StevenHill,Steven,Hill,0
238,TyroneHill,Tyrone,Hill,0
77027,ArtHillhouse,Art,Hillhouse,0
1626199,DarrunHilliard,Darrun,Hilliard,0
77028,DarnellHillman,Darnell,Hillman,0
